"MinTemp","MaxTemp","Rainfall","WindGustSpeed","WindSpeed9am","WindSpeed3pm","Humidity9am","Humidity3pm","Pressure9am","Pressure3pm","Cloud9am","Cloud3pm","Temp9am","Temp3pm","RainTomorrow"
"10.0","18.5","2.4","33.0","9.0","17.0","78.0","50.0","1013.5","1011.3","1.0","2.0","13.5","17.6","0"
"4.0","16.3","0.0","37.0","11.0","19.0","77.0","40.0","1016.7","1014.3","1.0","4.0","9.9","15.7","0"
"3.7","13.5","0.0","30.0","15.0","17.0","87.0","49.0","1025.1","1024.8","1.0","1.0","6.9","12.8","0"
"2.5","17.0","0.0","20.0","0.0","7.0","72.0","47.0","1030.3","1026.7","0.0","2.0","9.9","16.0","0"
"4.5","17.1","0.0","26.0","9.0","11.0","70.0","38.0","1025.9","1022.6","0.0","1.0","10.8","16.2","0"
"4.1","16.5","0.0","30.0","6.0","15.0","72.0","39.0","1022.0","1019.3","0.0","1.0","9.0","16.2","0"
"3.0","13.7","0.0","31.0","11.0","20.0","78.0","36.0","1024.9","1023.2","0.0","1.0","6.2","13.1","0"
"2.5","14.3","0.0","31.0","9.0","17.0","72.0","42.0","1028.8","1026.6","0.0","1.0","6.4","14.1","0"
"3.4","16.9","0.0","28.0","9.0","17.0","81.0","41.0","1031.1","1028.6","0.0","1.0","8.7","16.4","0"
"3.8","17.2","0.0","30.0","9.0","15.0","72.0","33.0","1030.2","1026.9","0.0","0.0","9.3","16.6","0"
"3.8","17.0","0.0","39.0","15.0","11.0","67.0","40.0","1028.7","1025.3","0.0","1.0","10.2","16.3","0"
"4.2","17.9","0.0","30.0","15.0","15.0","81.0","38.0","1026.3","1022.6","7.0","2.0","8.6","17.1","0"
"5.6","19.9","0.0","35.0","19.0","20.0","63.0","36.0","1021.0","1016.5","2.0","6.0","11.1","18.5","0"
"6.6","16.7","0.0","31.880536912751676","11.0","19.0","70.0","30.0","1015.5","1013.1","1.0","2.0","10.2","16.2","0"
"2.4","14.4","0.0","35.0","9.0","17.0","72.0","70.0","1016.6","1015.3","1.0","7.0","9.2","11.4","0"
"7.2","14.7","0.0","33.0","19.0","19.0","80.0","44.0","1023.8","1022.7","7.0","1.0","8.9","14.2","0"
"3.0","16.1","0.0","35.0","11.0","20.0","89.0","48.0","1027.4","1025.5","5.0","6.0","7.8","14.4","0"
"2.3","14.3","0.0","35.0","13.0","15.0","75.0","38.0","1028.7","1025.7","0.0","0.0","7.3","14.2","0"
"0.6","15.7","0.0","19.0","9.0","14.540106951871659","83.0","45.88235294117647","1028.0","1020.073493975904","0.0","0.0","5.3","16.24295212765957","0"
"0.5","14.1","0.0","30.0","7.0","13.0","76.0","35.0","1025.6","1021.8","0.0","0.0","6.0","14.0","0"
"1.6","17.2","0.0","24.0","11.0","9.0","57.0","26.0","1024.4","1019.8","1.0","1.0","9.9","16.0","0"
"5.1","19.3","0.0","30.0","7.0","15.0","39.0","23.0","1020.0","1017.4","2.0","1.0","11.8","18.8","0"
"4.0","20.4","0.0","33.0","6.0","17.0","37.0","20.0","1021.0","1017.1","0.0","1.0","14.0","19.5","0"
"7.9","21.9","0.0","41.0","13.0","22.0","34.0","24.0","1019.0","1016.3","1.0","7.0","16.2","19.1","0"
"4.5","16.0","0.0","31.0","17.0","20.0","66.0","37.0","1023.4","1022.3","0.0","1.0","10.2","14.9","0"
"2.7","17.1","0.0","22.0","9.0","9.0","50.0","31.0","1027.4","1024.0","0.0","1.0","11.1","16.4","0"
"4.0","20.5","0.0","33.0","17.0","15.0","45.0","19.0","1023.5","1019.0","3.0","6.0","11.0","20.2","0"
"8.5","15.7","0.6","50.0","15.0","24.0","90.0","33.0","1020.9","1020.7","7.0","1.0","9.1","14.7","0"
"3.3","16.0","0.0","46.0","20.0","30.0","71.0","34.0","1026.4","1024.3","2.0","3.0","8.0","15.3","0"
"3.1","16.1","0.0","37.0","15.0","13.0","76.0","43.0","1027.2","1023.9","1.0","1.0","7.9","15.8","0"
"1.9","18.9","0.0","22.0","7.0","9.0","76.0","30.0","1026.7","1023.2","0.0","1.0","7.7","18.1","0"
"2.7","19.1","0.0","28.0","11.0","7.0","49.0","28.0","1027.5","1023.1","0.0","0.0","11.1","18.5","0"
"6.8","21.8","0.0","37.0","15.0","17.0","33.0","20.0","1022.8","1019.5","3.0","6.0","14.7","20.5","0"
"6.8","22.9","0.0","46.0","13.0","26.0","36.0","19.0","1018.1","1014.9","2.0","1.0","11.4","21.7","0"
"4.8","19.5","0.0","33.0","9.0","20.0","47.0","25.0","1017.7","1013.1","1.0","2.0","13.9","18.1","0"
"7.9","15.7","0.0","52.0","22.0","30.0","52.0","28.0","1011.6","1010.4","7.0","6.0","10.3","14.4","0"
"4.0","15.8","0.0","41.0","20.0","20.0","76.0","33.0","1018.6","1017.9","8.0","3.0","6.7","15.0","0"
"2.3","15.7","0.0","26.0","7.0","13.0","45.0","25.0","1025.2","1022.3","0.0","1.0","9.2","14.7","0"
"1.5","18.1","0.0","33.0","15.0","11.0","43.0","20.0","1023.5","1018.4","1.0","6.0","10.4","17.6","0"
"6.0","22.5","0.0","31.0","19.0","15.0","29.0","14.0","1019.1","1013.5","3.0","1.0","14.7","21.7","0"
"11.2","28.8","0.0","56.0","24.0","31.0","41.0","9.0","1011.5","1007.0","5.0","7.0","18.4","26.1","0"
"17.2","22.5","0.0","50.0","7.0","19.0","41.0","44.0","1009.5","1008.2","7.0","3.0","19.0","21.0","0"
"3.1","19.4","0.0","50.0","11.0","28.0","34.0","24.0","1020.2","1017.2","0.0","1.0","12.2","18.4","0"
"6.3","18.2","0.0","33.0","7.0","11.0","52.0","32.0","1022.7","1019.6","1.0","1.0","12.9","17.7","0"
"2.2","17.4","0.0","30.0","9.0","19.0","49.0","33.0","1023.0","1021.0","6.0","7.0","12.2","16.0","0"
"2.6","18.5","0.0","30.0","11.0","7.0","46.0","25.0","1025.8","1021.8","0.0","1.0","11.3","17.5","0"
"4.9","21.4","0.0","30.0","11.0","17.0","43.0","14.0","1024.1","1018.4","2.0","1.0","13.5","21.1","0"
"7.5","27.4","0.0","50.0","22.0","28.0","31.0","9.0","1015.6","1009.2","7.0","4.0","13.4","25.9","0"
"7.1","17.4","0.0","37.0","19.0","20.0","62.0","25.0","1018.9","1017.2","7.0","7.0","10.7","16.4","0"
"1.8","16.2","0.0","39.0","11.0","20.0","52.0","23.0","1024.1","1021.1","0.0","1.0","8.9","15.9","0"
"16.1","16.9","0.0","43.0","20.0","15.0","67.0","90.0","1018.6","1014.8","8.0","8.0","16.8","15.8","1"
"12.5","15.6","14.2","46.0","19.0","26.0","92.0","58.0","1014.4","1015.8","8.0","2.0","12.8","15.0","0"
"4.8","15.7","0.0","30.0","13.0","17.0","90.0","43.0","1025.1","1023.6","1.0","1.0","7.8","15.4","0"
"4.7","15.7","0.0","20.0","9.0","6.0","83.0","56.0","1027.7","1024.5","7.0","7.0","7.9","15.0","0"
"7.2","16.3","0.0","28.0","11.0","13.0","84.0","48.0","1025.2","1022.2","7.0","7.0","9.2","16.0","0"
"9.2","16.8","0.0","26.0","17.0","6.0","63.0","60.0","1021.9","1020.5","8.0","8.0","13.7","16.7","1"
"12.5","18.0","1.2","26.0","13.0","15.0","91.0","55.0","1024.5","1023.6","7.0","7.0","13.0","18.0","0"
"7.3","18.2","0.0","20.0","11.0","9.0","60.0","42.0","1029.9","1026.4","1.0","1.0","12.2","17.4","0"
"5.9","20.8","0.0","19.0","7.0","11.0","92.0","39.0","1026.5","1022.1","7.0","1.0","9.3","20.3","1"
"9.2","18.4","18.2","31.0","7.0","7.0","97.0","82.0","1021.4","1019.6","7.0","7.0","13.5","18.1","0"
"13.2","19.6","0.8","37.0","11.0","19.0","99.0","75.0","1019.8","1015.3","8.0","5.0","14.0","18.7","1"
"12.9","18.1","28.0","35.0","13.0","11.0","97.0","74.0","1011.8","1008.5","7.0","6.0","13.4","16.1","1"
"10.9","13.7","2.8","35.0","11.0","20.0","93.0","72.0","1010.3","1009.0","7.0","7.0","12.1","13.3","1"
"10.3","12.8","5.8","39.0","15.0","19.0","87.0","71.0","1012.9","1012.3","7.0","7.0","10.8","12.5","1"
"7.1","13.0","1.2","33.0","19.0","20.0","86.0","63.0","1017.9","1017.4","7.0","1.0","7.3","12.3","0"
"3.1","14.0","0.0","22.0","9.0","9.0","93.0","47.0","1018.8","1015.4","2.0","1.0","5.7","13.9","0"
"2.5","13.1","0.0","24.0","7.0","15.0","88.0","53.0","1015.6","1013.1","5.0","1.0","6.4","12.5","0"
"1.0","12.6","0.2","33.0","11.0","20.0","85.0","54.0","1018.6","1017.6","5.0","7.0","6.0","11.4","0"
"2.8","15.3","0.0","24.0","6.0","11.0","84.0","45.0","1024.5","1022.1","1.0","3.0","7.6","14.8","0"
"6.2","15.4","0.0","28.0","9.0","7.0","78.0","50.0","1023.7","1020.2","7.0","7.0","8.1","14.3","0"
"6.4","16.4","0.0","19.0","7.0","7.0","65.0","39.0","1021.1","1018.6","1.0","1.0","11.2","16.0","0"
"4.6","16.6","0.0","20.0","11.0","7.0","69.0","42.0","1023.1","1021.8","0.0","2.0","10.3","14.9","0"
"4.5","16.4","0.0","20.0","13.0","9.0","74.0","47.0","1026.6","1024.2","1.0","6.0","8.4","14.5","0"
"2.5","15.3","0.0","31.0","7.0","17.0","90.0","42.0","1025.4","1022.3","1.0","3.0","7.3","14.6","0"
"4.9","15.7","0.0","33.0","13.0","19.0","86.0","46.0","1021.6","1018.8","7.0","5.0","7.3","15.2","0"
"4.4","18.4","0.0","22.0","9.0","13.0","78.0","49.0","1021.7","1018.8","1.0","6.0","8.9","17.8","1"
"8.8","12.9","3.2","22.0","15.0","11.0","92.0","93.0","1020.9","1018.5","8.0","8.0","10.9","12.6","1"
"10.8","14.5","4.0","15.0","6.0","7.0","95.0","82.0","1021.4","1020.1","8.0","8.0","12.1","14.2","0"
"11.1","15.5","0.0","41.0","11.0","13.0","99.0","84.0","1023.8","1022.8","8.0","8.0","11.9","13.6","1"
"6.7","15.7","1.4","35.0","13.0","20.0","85.0","52.0","1027.3","1025.3","1.0","0.0","8.9","15.7","0"
"5.8","15.7","0.0","37.0","9.0","20.0","100.0","66.0","1027.2","1025.2","8.0","6.0","6.7","14.1","0"
"5.5","16.9","0.0","30.0","7.0","15.0","83.0","50.0","1026.4","1025.0","3.0","7.0","11.0","15.6","0"
"5.6","17.4","0.0","20.0","6.0","7.0","74.0","47.0","1025.6","1021.9","0.0","0.0","10.8","16.8","0"
"5.6","18.9","0.0","35.0","13.0","17.0","70.0","35.0","1019.1","1014.5","0.0","0.0","9.6","18.4","0"
"8.8","15.0","0.0","33.0","17.0","20.0","56.0","33.0","1017.4","1017.0","1.0","0.0","11.2","14.6","0"
"2.0","14.4","0.0","24.0","0.0","15.0","57.0","33.0","1024.5","1022.9","0.0","0.0","9.5","13.9","0"
"1.7","15.8","0.0","17.0","0.0","6.0","53.0","33.0","1029.4","1027.8","0.0","1.0","9.9","15.6","0"
"1.8","15.5","0.0","30.0","6.0","15.0","49.0","31.0","1033.5","1031.8","0.0","1.0","10.2","15.1","0"
"4.7","15.0","0.0","31.0","11.0","17.0","75.0","41.0","1033.5","1029.2","7.0","7.0","8.0","14.3","0"
"7.9","17.3","0.0","28.0","11.0","19.0","79.0","57.0","1030.0","1028.2","2.0","3.0","8.9","15.6","0"
"8.5","18.8","0.0","24.0","11.0","13.0","76.0","63.0","1031.9","1028.8","7.0","7.0","11.8","17.2","1"
"11.5","21.9","2.0","28.0","17.0","7.0","74.0","48.0","1028.9","1025.8","6.0","5.0","14.4","20.3","0"
"11.3","21.8","0.0","31.0","17.0","13.0","69.0","36.0","1026.9","1024.2","7.0","6.0","13.4","21.7","0"
"12.4","19.5","0.0","35.0","15.0","20.0","60.0","50.0","1024.7","1021.1","7.0","7.0","13.7","18.0","1"
"12.0","15.7","8.8","56.0","17.0","9.0","82.0","93.0","1022.5","1020.6","7.0","8.0","13.7","14.5","1"
"12.1","20.0","8.4","28.0","11.0","9.0","97.0","61.0","1023.3","1020.9","7.0","7.0","13.1","19.0","1"
"11.8","22.5","1.2","33.0","19.0","20.0","77.0","46.0","1021.6","1018.2","2.0","5.0","14.8","22.1","0"
"13.8","21.0","0.0","46.0","24.0","26.0","72.0","58.0","1018.4","1015.2","8.0","7.0","15.9","20.1","1"
"14.1","19.2","18.4","39.0","15.0","20.0","93.0","48.0","1014.7","1012.1","7.0","3.0","15.0","19.0","0"
"7.5","14.1","0.4","54.0","17.0","30.0","76.0","45.0","1013.7","1012.3","1.0","3.0","10.6","13.1","0"
"1.6","13.5","0.0","31.0","9.0","15.0","72.0","45.0","1019.4","1016.9","0.0","6.0","6.5","13.1","0"
"3.9","14.1","0.0","37.0","11.0","20.0","59.0","41.0","1021.6","1020.3","1.0","2.0","9.2","13.5","0"
"6.0","11.2","0.0","35.0","20.0","19.0","85.0","67.0","1025.7","1026.1","7.0","7.0","7.9","10.6","0"
"5.3","14.5","0.0","26.0","11.0","11.0","85.0","51.0","1030.6","1028.3","1.0","0.0","8.5","14.2","0"
"2.9","15.9","0.2","19.0","4.0","9.0","84.0","47.0","1030.4","1027.6","1.0","7.0","8.3","14.3","0"
"4.3","17.3","0.0","20.0","7.0","9.0","74.0","36.0","1028.7","1026.4","0.0","0.0","9.5","16.6","0"
"3.6","18.6","0.0","30.0","17.0","13.0","69.0","31.0","1028.5","1025.5","1.0","1.0","9.7","18.4","0"
"9.4","21.5","0.0","43.0","26.0","22.0","54.0","37.0","1025.9","1022.3","5.0","1.0","13.9","21.0","0"
"10.6","22.7","0.0","35.0","22.0","15.0","62.0","41.0","1022.8","1019.3","6.0","7.0","13.8","20.9","1"
"10.0","18.4","3.4","26.0","9.0","13.0","96.0","49.0","1021.7","1020.2","4.0","5.0","12.0","17.9","0"
"4.8","17.6","0.0","19.0","9.0","9.0","82.0","39.0","1024.0","1021.0","0.0","1.0","9.5","17.1","0"
"6.4","18.4","0.0","20.0","11.0","9.0","81.0","50.0","1022.2","1018.9","6.0","6.0","10.8","16.4","0"
"5.2","16.7","0.0","39.0","9.0","24.0","66.0","33.0","1020.0","1017.2","1.0","1.0","11.5","16.5","0"
"4.1","16.0","0.0","33.0","9.0","20.0","75.0","41.0","1021.2","1017.8","1.0","3.0","10.0","14.9","0"
"5.6","16.4","0.0","28.0","13.0","15.0","69.0","49.0","1019.7","1018.2","7.0","7.0","11.7","15.0","0"
"4.5","18.4","0.0","26.0","9.0","15.0","64.0","39.0","1021.4","1017.9","0.0","0.0","11.5","17.6","0"
"7.9","22.1","0.0","43.0","24.0","22.0","40.0","22.0","1016.2","1012.8","2.0","1.0","15.4","21.6","0"
"8.0","21.1","0.0","48.0","15.0","26.0","74.0","40.0","1013.7","1009.7","5.0","7.0","12.6","19.9","0"
"4.7","14.7","0.2","41.0","20.0","20.0","77.0","40.0","1018.4","1017.2","4.0","1.0","7.5","13.9","0"
"3.2","18.9","0.0","26.0","9.0","11.0","62.0","24.0","1021.1","1017.1","1.0","7.0","11.0","17.7","0"
"8.5","22.6","0.0","22.0","9.0","9.0","31.0","35.0","1019.2","1017.1","1.0","0.0","15.1","22.2","0"
"9.1","24.5","0.0","31.0","11.0","17.0","65.0","22.0","1017.5","1013.8","7.0","3.0","13.0","22.8","0"
"11.0","17.6","0.0","44.0","11.0","22.0","41.0","60.0","1010.4","1011.7","7.0","7.0","15.3","15.5","0"
"4.6","20.0","0.0","24.0","7.0","17.0","56.0","21.0","1019.2","1016.5","1.0","1.0","11.9","19.3","0"
"8.5","22.2","0.0","65.0","13.0","17.0","24.0","18.0","1015.6","1011.8","3.0","1.0","15.1","21.9","0"
"2.8","17.2","0.0","31.0","13.0","9.0","66.0","26.0","1024.8","1022.4","0.0","0.0","8.4","16.3","0"
"4.9","20.7","0.0","48.0","24.0","24.0","50.0","24.0","1019.4","1012.0","0.0","0.0","11.1","20.3","0"
"11.1","18.9","0.0","41.0","24.0","17.0","55.0","26.0","1015.0","1013.8","1.0","0.0","12.5","18.5","0"
"4.8","20.8","0.0","41.0","9.0","22.0","34.0","14.0","1019.5","1015.3","0.0","0.0","15.1","20.7","0"
"7.1","16.2","0.0","48.0","17.0","26.0","60.0","32.0","1017.5","1014.8","6.0","7.0","12.3","15.0","0"
"0.5","13.3","0.0","37.0","15.0","17.0","66.0","34.0","1021.9","1018.9","0.0","4.0","6.2","12.6","0"
"1.5","15.7","0.0","28.0","7.0","13.0","45.0","34.0","1021.5","1017.1","1.0","2.0","10.2","14.5","0"
"5.3","18.1","0.0","44.0","15.0","20.0","37.0","29.0","1017.4","1014.6","6.0","3.0","12.0","17.8","0"
"4.1","16.9","0.0","43.0","20.0","22.0","60.0","47.0","1018.8","1017.8","1.0","6.0","11.9","16.1","0"
"8.6","19.8","0.0","28.0","11.0","11.0","69.0","41.0","1025.2","1023.1","1.0","1.0","13.0","19.3","0"
"5.6","22.4","0.0","22.0","11.0","6.0","66.0","32.0","1027.1","1023.1","0.0","0.0","12.9","21.6","0"
"8.2","22.9","0.0","24.0","15.0","7.0","52.0","31.0","1025.9","1022.2","1.0","6.0","14.9","22.0","0"
"8.9","25.4","0.0","33.0","17.0","17.0","48.0","21.0","1023.0","1018.4","0.0","2.0","16.0","24.5","0"
"12.7","28.9","0.0","31.0","19.0","13.0","32.0","15.0","1020.2","1016.2","1.0","1.0","19.3","28.3","0"
"16.8","29.9","0.0","57.0","28.0","26.0","40.0","11.0","1017.4","1011.2","4.0","3.0","20.4","29.4","0"
"11.3","24.1","0.0","33.0","9.0","15.0","37.0","21.0","1018.8","1016.4","0.0","0.0","18.7","23.8","0"
"12.6","17.9","0.0","30.0","13.0","7.0","54.0","65.0","1023.3","1022.1","8.0","7.0","15.3","16.9","0"
"11.7","14.9","33.2","22.0","9.0","11.0","94.0","90.0","1018.2","1016.8","8.0","7.0","12.5","13.8","0"
"9.7","15.9","0.4","24.0","7.0","11.0","96.0","62.0","1019.8","1018.7","6.0","6.0","10.6","15.4","0"
"6.1","15.9","0.0","15.0","6.0","9.0","90.0","54.0","1021.9","1021.2","1.0","7.0","10.7","15.4","0"
"10.7","16.2","0.0","20.0","6.0","13.0","73.0","49.0","1026.2","1024.9","7.0","7.0","13.5","15.6","0"
"7.3","17.6","0.2","31.0","13.0","17.0","86.0","46.0","1027.4","1024.7","1.0","3.0","10.3","16.9","0"
"7.2","16.9","0.0","33.0","15.0","17.0","99.0","57.0","1027.5","1024.9","0.0","1.0","9.8","16.7","0"
"8.5","17.7","0.0","28.0","9.0","17.0","91.0","44.0","1028.8","1026.6","1.0","1.0","10.0","17.2","0"
"5.8","16.6","0.0","35.0","11.0","19.0","97.0","45.0","1027.8","1025.9","7.0","2.0","8.1","16.0","0"
"4.1","17.0","0.0","39.0","13.0","20.0","67.0","38.0","1028.9","1026.1","1.0","5.0","9.5","16.8","0"
"6.1","18.3","0.0","39.0","17.0","17.0","73.0","45.0","1029.3","1024.6","7.0","6.0","11.2","17.8","0"
"7.8","18.9","0.0","35.0","20.0","17.0","73.0","45.0","1024.4","1020.073493975904","5.0","1.0","11.3","18.6","0"
"8.9","21.5","0.0","35.0","19.0","19.0","54.0","37.0","1018.5","1015.5","6.0","1.0","12.9","20.9","1"
"11.3","14.0","3.0","28.0","19.0","15.0","92.0","88.0","1015.3","1013.3","7.0","8.0","12.3","14.0","1"
"7.5","14.7","1.6","28.0","7.0","13.0","95.0","66.0","1014.7","1013.5","7.0","7.0","9.7","13.2","1"
"6.7","14.4","1.2","31.0","17.0","13.0","96.0","64.0","1019.3","1019.1","8.0","4.0","9.3","14.4","0"
"3.9","13.8","0.0","28.0","6.0","15.0","89.0","62.0","1026.2","1025.7","4.0","7.0","7.8","12.8","0"
"6.3","16.4","0.0","28.0","13.0","13.0","82.0","50.0","1029.5","1028.1","7.0","4.0","11.2","15.7","0"
"5.5","17.7","0.2","48.0","9.0","11.0","84.0","43.0","1030.7","1027.5","0.0","0.0","9.5","17.0","0"
"6.6","20.0","0.0","39.0","15.0","17.0","83.0","43.0","1026.0","1021.8","7.0","7.0","10.3","18.5","0"
"8.4","20.8","0.0","33.0","9.0","19.0","77.0","32.0","1019.6","1016.6","4.0","2.0","12.2","20.3","0"
"6.6","19.8","0.0","37.0","7.0","13.0","61.0","40.0","1021.1","1019.2","8.0","7.0","10.6","18.9","0"
"4.7","17.9","1.0","19.0","4.0","9.0","90.0","47.0","1023.1","1019.5","0.0","3.0","10.9","17.0","0"
"9.8","16.2","0.0","43.0","17.0","24.0","68.0","43.0","1014.9","1010.5","7.0","7.0","11.5","15.3","0"
"4.7","16.0","0.0","44.0","24.0","28.0","65.0","43.0","1022.6684069611789","1014.9","1.0","2.0","8.2","15.2","0"
"7.4","16.6","0.0","31.0","17.0","15.0","82.0","43.0","1022.0","1021.0","1.0","1.0","10.3","16.1","0"
"4.1","17.5","0.0","22.0","7.0","11.0","68.0","43.0","1026.4","1023.7","0.0","1.0","9.7","17.1","0"
"5.3","19.1","0.0","44.0","17.0","24.0","64.0","20.0","1021.6","1013.2","2.0","3.0","8.4","18.6","0"
"6.7","15.8","0.0","63.0","15.0","28.0","46.0","34.0","1008.4","1006.0","7.0","3.0","10.7","15.1","0"
"4.6","14.1","0.4","43.0","20.0","22.0","75.0","39.0","1013.8","1012.9","1.0","5.0","7.9","13.5","0"
"4.5","12.9","0.0","35.0","13.0","20.0","88.0","42.0","1023.3","1023.5","8.0","5.0","6.0","12.3","0"
"4.3","15.1","0.0","31.0","9.0","17.0","68.0","55.0","1029.7","1028.3","3.0","7.0","9.1","13.3","0"
"3.9","15.7","0.0","24.0","6.0","11.0","67.0","46.0","1030.9","1027.4","0.0","0.0","8.0","15.1","0"
"1.1","21.3","0.0","31.880536912751676","12.158666666666667","11.0","90.0","31.0","1022.6684069611789","1022.9","0.0","0.0","8.1","18.3","0"
"5.2","19.9","0.0","35.0","11.0","20.0","50.0","23.0","1022.7","1018.4","1.0","1.0","10.7","19.4","0"
"4.6","15.2","0.0","43.0","15.0","19.0","67.0","39.0","1021.2","1019.4","0.0","1.0","9.2","14.5","0"
"3.7","12.9","0.0","33.0","9.0","19.0","61.0","39.0","1020.2","1017.8","7.0","7.0","8.4","12.7","0"
"2.4","16.2","0.0","22.0","4.0","11.0","76.0","41.0","1020.2","1016.6","5.0","1.0","9.5","15.4","0"
"4.1","17.6","0.0","37.0","19.0","19.0","61.0","28.0","1016.9","1011.4","1.0","1.0","8.3","17.5","0"
"4.8","16.8","0.0","57.0","20.0","30.0","25.0","18.0","1005.5","1004.0","6.0","7.0","11.3","15.5","0"
"5.4","13.3","0.0","48.0","20.0","17.0","63.0","46.0","1014.3","1015.6","1.0","4.0","7.9","12.5","0"
"2.1","16.2","0.0","30.0","2.0","13.0","70.0","34.0","1023.3","1021.0","0.0","1.0","8.3","15.9","0"
"3.4","16.7","0.0","39.0","9.0","17.0","49.0","41.0","1024.4","1022.5","1.0","6.0","10.1","15.2","0"
"0.6","14.3","0.0","31.0","9.0","15.0","77.0","29.0","1029.6","1028.2","1.0","3.0","4.6","13.9","0"
"2.1","13.6","0.0","39.0","19.0","17.0","60.0","41.0","1029.5","1025.6","7.0","7.0","6.8","13.4","0"
"6.8","17.7","0.0","35.0","20.0","17.0","54.0","39.0","1020.2","1016.2","8.0","8.0","11.9","17.2","0"
"7.6","15.0","0.8","33.0","17.0","15.0","81.0","53.0","1017.1","1016.7","2.0","5.0","10.4","14.9","0"
"4.7","16.1","0.0","59.0","17.0","22.0","60.0","37.0","1018.6","1016.3","1.0","5.0","10.3","14.8","0"
"4.3","13.5","0.2","56.0","26.0","26.0","76.0","38.0","1023.9","1023.1","7.0","1.0","4.9","12.6","0"
"-0.1","14.4","0.0","31.0","11.0","13.0","79.0","36.0","1027.8","1025.3","1.0","1.0","4.7","13.6","0"
"1.4","15.2","0.0","26.0","9.0","11.0","76.0","30.0","1027.8","1024.4","7.0","7.0","4.9","15.0","0"
"4.9","18.6","0.0","20.0","13.0","6.0","70.0","40.0","1024.3","1020.7","1.0","4.0","10.1","18.0","0"
"6.7","18.6","0.0","22.0","6.0","11.0","72.0","39.0","1024.0","1021.3","0.0","2.0","11.2","18.0","0"
"6.3","18.5","0.0","28.0","15.0","13.0","67.0","39.0","1023.3","1018.8","3.0","7.0","11.3","17.3","0"
"9.6","22.5","0.0","35.0","15.0","20.0","62.0","19.0","1018.3","1014.1","7.0","4.0","11.6","21.2","0"
"8.9","22.2","0.2","31.880536912751676","6.0","14.540106951871659","62.0","45.88235294117647","1021.6","1020.073493975904","3.0","3.0","11.6","16.24295212765957","0"
"6.125430463576166","17.075297225891667","0.0","31.880536912751676","12.158666666666667","14.540106951871659","71.60719041278296","45.88235294117647","1022.6684069611789","1020.073493975904","1.0","1.0","10.496419098143233","16.24295212765957","0"
"6.125430463576166","18.9","0.0","31.880536912751676","12.158666666666667","14.540106951871659","71.60719041278296","45.88235294117647","1022.6684069611789","1020.073493975904","0.0","1.0","10.496419098143233","16.24295212765957","0"
"5.2","20.6","0.0","31.0","11.0","13.0","45.0","21.0","1023.9","1020.2","1.0","0.0","12.5","20.2","0"
"6.7","22.9","0.0","35.0","11.0","17.0","27.0","14.0","1022.4","1019.1","1.0","1.0","15.7","22.5","0"
"8.1","23.1","0.0","35.0","6.0","19.0","37.0","21.0","1023.1","1019.0","0.0","0.0","13.9","22.4","0"
"8.6","23.9","0.0","50.0","13.0","28.0","31.0","10.0","1017.4","1011.6","0.0","0.0","16.3","23.4","0"
"8.5","14.7","0.0","56.0","24.0","33.0","50.0","25.0","1015.4","1016.4","1.0","2.0","10.6","14.0","0"
"6.125430463576166","13.7","0.0","31.880536912751676","12.158666666666667","14.540106951871659","71.60719041278296","45.88235294117647","1022.6684069611789","1020.073493975904","0.0","1.0","10.496419098143233","16.24295212765957","0"
"-0.8","16.4","0.0","28.0","9.0","13.0","63.0","18.0","1022.6684069611789","1028.3","0.0","0.0","6.0","15.8","0"
"4.6","19.3","0.0","26.0","13.0","11.0","64.0","42.0","1031.2","1028.2","7.0","6.0","8.9","17.9","0"
"7.4","20.1","0.0","19.0","11.0","9.0","67.0","34.0","1032.9","1030.7","7.0","6.0","10.9","19.0","0"
"5.3","19.9","0.0","26.0","11.0","15.0","46.0","27.0","1034.1","1030.2","0.0","1.0","11.6","19.4","0"
"4.3","18.6","0.0","28.0","9.0","11.0","49.0","22.0","1031.8","1028.8","0.0","0.0","11.4","17.7","0"
"2.9","18.5","0.0","26.0","11.0","11.0","53.0","30.0","1031.6","1028.6","0.0","1.0","10.9","17.6","0"
"5.0","20.3","0.0","22.0","9.0","9.0","52.0","21.0","1030.6","1026.6","1.0","1.0","13.0","19.7","0"
"6.7","21.6","0.0","37.0","9.0","20.0","28.0","19.0","1026.1","1022.9","7.0","3.0","13.0","20.7","0"
"3.0","13.4","0.0","33.0","13.0","17.0","55.0","24.0","1028.1","1025.3","0.0","1.0","7.7","12.9","0"
"-0.2","15.2","0.0","41.0","11.0","15.0","51.0","25.0","1022.6684069611789","1024.8","2.0","6.0","6.0","14.7","0"
"5.8","17.4","0.0","37.0","24.0","15.0","61.0","26.0","1029.1","1027.3","1.0","1.0","10.0","17.3","0"
"7.0","20.1","0.0","37.0","20.0","22.0","56.0","29.0","1031.2","1028.3","2.0","4.0","11.6","19.9","0"
"9.9","20.6","0.0","43.0","24.0","24.0","50.0","38.0","1026.2","1020.8","7.0","7.0","12.8","19.4","1"
"11.5","13.1","3.8","46.0","22.0","17.0","95.0","91.0","1015.8","1011.5","8.0","8.0","12.0","11.4","1"
"7.2","12.7","27.4","37.0","20.0","19.0","97.0","77.0","1007.4","1007.8","8.0","7.0","8.7","12.4","1"
