"Date","Location","MinTemp","MaxTemp","Rainfall","Evaporation","Sunshine","WindGustDir","WindGustSpeed","WindDir9am","WindDir3pm","WindSpeed9am","WindSpeed3pm","Humidity9am","Humidity3pm","Pressure9am","Pressure3pm","Cloud9am","Cloud3pm","Temp9am","Temp3pm","RainTomorrow"
"2015-05-25","Cobar","8.4","21.2","0","2","10.6","NE",24,"NE","E",15,6,54,40,"1030.9","1027.1",3,7,"13.4","20.5","No"
"2015-05-26","Cobar","11.3","19.4","0","3.2","10.6","NE",20,"NE","NNE",15,9,69,49,"1028.7","1025.2",7,5,"14.3","19","No"
"2015-05-27","Cobar","12.1","16.2","0","1.6","4.4","ENE",20,"NNE","SSE",9,4,79,81,"1024.3","1022",7,7,"13.4","16","Yes"
"2015-05-28","Cobar","12.6","21.4","3.6","6.6","5.1","NNE",30,"NNE","N",13,15,87,49,"1023.1","1019.5",7,7,"15.1","20.9","Yes"
"2015-05-29","Cobar","14.5","18","6.8","2.4","0.2","N",17,"WSW","SW",9,6,96,72,"1023.9","1022.2",8,7,"14.8","18","No"
"2015-05-30","Cobar","13.6","14.5","0","1","6.1","E",19,"E","S",11,9,82,97,"1022.9","1019.9",8,8,"14","13.7","Yes"
"2015-05-31","Cobar","10.8","13.5","18.8","0.2","0","SW",22,"S","S",11,11,97,70,"1019.2","1017.4",8,1,"11.1","13.1","Yes"
"2015-06-01","Cobar","7.7","12.1","3.2","6","10.5","SSW",37,"SSW","S",17,17,76,33,"1022.2","1023.1",2,0,"10","11.7","No"
"2015-06-02","Cobar","0.9","11.7","0","2.6","11","SSW",50,"SSE","SSW",15,13,67,46,"1027.8","1024.6",5,6,"5.6","11.3","No"
"2015-06-03","Cobar","0.8","11.9","0","1.4","9.6","SSW",20,"SSE","SW",9,9,80,54,"1024.1","1022.1",7,2,"5.2","11.6","No"
"2015-06-04","Cobar","1.8","14.4","0","1.8","10.8","NW",26,"NE","WNW",6,13,75,45,"1023.5","1020.1",1,0,"7.9","14.2","No"
"2015-06-05","Cobar","6.7","13.4","0","3","8.2","WNW",31,"SW","SW",17,13,84,65,"1022.1","1022.9",1,7,"9.4","13","No"
"2015-06-06","Cobar","7.5","16.2","0","1.4","11.4","S",20,"SE","E",9,6,67,51,"1029.8","1027.9",2,2,"11","16.1","No"
"2015-06-07","Cobar","4.9","19","0","1","9.8","NW",26,"ENE","NNW",9,13,72,44,"1029.8","1026",5,1,"11.6","18.4","No"
"2015-06-08","Cobar","8.6","21.4","0","2.2","12.4","NW",30,"N","WNW",9,13,69,32,"1026.1","1022.4",6,3,"12.9","21","No"
"2015-06-09","Cobar","7.5","18.8","0","2.6","9.3","SSW",22,"W","SSW",7,13,62,47,"1025.2","1023.6",1,1,"12.8","18.4","No"
"2015-06-10","Cobar","7.2","14.8","0","2.2","10.5","SE",30,"S","SSE",11,13,71,38,"1030.5","1028.8",1,0,"9.8","14.6","No"
"2015-06-11","Cobar","5.4","20.6","0","2.6","5.8","ENE",31,"ENE","E",17,13,74,48,"1031.9","1030",1,4,"12.4","20","No"
"2015-06-12","Cobar","9.5","18.8","0","3.8","11.2","E",26,"E","ESE",17,9,72,48,"1032.2","1028.5",6,7,"12.2","18.2","No"
"2015-06-13","Cobar","9.8","20.3","0","1.8","9.5","NNE",31,"NE","NNE",17,11,74,48,"1028.9","1025.2",6,6,"11.9","19.2","No"
"2015-06-14","Cobar","11.6","21.4","0","3.4","5.8","NE",31,"NE","ENE",20,19,57,51,"1025.8","1022.3",6,7,"15.8","20.1","No"
"2015-06-15","Cobar","14.4","15.5","0","2.8","5.8","ENE",31,"ENE","ENE",20,17,73,96,"1022","1019.1",8,8,"14.5","15.2","Yes"
"2015-06-16","Cobar","12.3","17.5","20","0.6","0","NNE",22,"NE","E",11,7,98,88,"1018.3","1014.2",8,7,"15.1","17.4","Yes"
"2015-06-17","Cobar","11.6","15.4","7.6","1","0","WNW",31,"WNW","WNW",15,19,86,79,"1014.2","1013.1",7,7,"12.3","14.4","Yes"
"2015-06-18","Cobar","9.7","14.2","6.8","0.4","0","W",20,"NW","WSW",7,11,99,69,"1017.9","1015.9",7,7,"11.1","13.9","Yes"
"2015-06-19","Cobar","8.4","11.5","1.8","1.4","4.5","WSW",26,"SSW","SSW",11,11,92,79,"1020.3","1020.3",7,8,"9.4","11.3","No"
"2015-06-20","Cobar","4.4","13.1","0","1","8.9","WSW",20,"S","SSW",9,9,94,53,"1025.4","1023.5",5,2,"6.7","12.9","No"
"2015-06-21","Cobar","2.5","14.8","0.2","1.8","9.6","NE",28,"E","E",9,11,72,42,"1027.9","1025.5",0,1,"8.4","14.1","No"
"2015-06-22","Cobar","4.4","16.4","0","1.8","8","NNE",33,"NE","NNE",13,13,66,44,"1027.5","1024",1,5,"10.1","16.2","No"
"2015-06-23","Cobar","8.2","20","0","2.2","10.6","NE",31,"NE","NNE",17,17,69,49,"1024.2","1020.9",1,5,"12.2","19.6","Yes"
"2015-06-24","Cobar","11.6","14.4","8.6","1.2","0","W",33,"NE","WSW",9,11,97,87,"1021.3","1019.4",8,7,"11.6","13.5","Yes"
"2015-06-25","Cobar","10.2","13.2","5","2.4","6.4","SSW",35,"SW","SSW",15,17,92,70,"1026.7","1027.2",7,7,"10.2","12.5","No"
"2015-06-27","Cobar","5.5","17.4","0","2","10.5","E",19,"S","S",7,9,89,45,"1033.5","1030.8",1,1,"9.2","16.9","No"
"2015-06-28","Cobar","3.5","10","0.2","1","6.1","ESE",19,"SE","S",11,9,99,87,"1033.5","1031.4",8,8,"4.3","9.6","No"
"2015-06-29","Cobar","2.2","16.3","0.4","0.2","9.7","ESE",19,"ESE","WNW",11,6,88,47,"1031.8","1028.8",1,1,"6.1","15.8","No"
"2015-06-30","Cobar","6.1","16.3","0","1.6","10.3","SW",20,"SE","SSW",9,13,78,55,"1028.3","1025.9",6,5,"9.5","15.5","No"
"2015-07-01","Cobar","3.9","12.5","0","5.4","10.1","SW",20,"S","WSW",7,9,79,52,"1029.7","1026.2",1,1,"7.6","12.3","No"
"2015-07-02","Cobar","2.2","13.7","0","2","10.6","SW",35,"WSW","SW",7,19,86,49,"1027.5","1025.3",2,2,"5","13.3","No"
"2015-07-03","Cobar","1.6","14.1","0","2.8","10.7","ESE",20,"S","ESE",9,7,78,30,"1028.3","1025.4",1,1,"4.8","12.9","No"
"2015-07-04","Cobar","1.5","12.6","0","4","5.7","ENE",19,"E","SSW",9,11,73,39,"1025.4","1023.1",6,7,"4.9","11.6","No"
"2015-07-05","Cobar","1.8","15","0","0.6","10","E",17,"E","NNW",13,9,63,31,"1023.1","1019.9",0,2,"7.1","14.2","No"
"2015-07-06","Cobar","1.9","14.9","0","3.6","12.7","WSW",30,"NNW","WSW",2,17,63,47,"1020.1","1018.2",0,3,"8.4","14.7","No"
"2015-07-07","Cobar","5.3","17.2","0","0.6","11.3","WSW",20,"N","WSW",7,13,58,38,"1022.1","1021",2,3,"11.1","16.7","No"
"2015-07-08","Cobar","4.8","16.8","0","3.8","9.3","ENE",26,"ENE","E",15,11,71,44,"1026.2","1024.3",3,5,"10.6","14.9","No"
"2015-07-09","Cobar","4.2","17.1","0","1.6","10.6","NE",37,"ENE","NNE",15,15,75,40,"1026.3","1022.1",0,1,"8.5","16.7","Yes"
"2015-07-10","Cobar","8.4","18.2","1.6","2.8","5.1","NNE",35,"ENE","NW",7,13,95,58,"1020.8","1017.4",6,3,"11.7","18.1","No"
"2015-07-11","Cobar","10.5","18.7","0","5","1.5","W",63,"N","NW",19,24,92,37,"1013.7","1007.4",7,3,"11.3","17.4","Yes"
"2015-07-12","Cobar","4.5","10.4","6.2","4.4","0","W",65,"W","W",24,31,77,59,"1013.1","1010.9",3,6,"6.4","9.2","Yes"
"2015-07-13","Cobar","4.5","11.2","4.8","0.2","8.3","WSW",61,"WSW","WSW",19,24,97,60,"1017.8","1016.7",8,4,"6.6","10.6","No"
"2015-07-14","Cobar","6.4","12.1","0.4","2.4","5.5","W",35,"SW","W",19,19,84,55,"1019.1","1017.2",5,7,"8.4","11.1","No"
"2015-07-15","Cobar","4.6","9.3","0.2","2.4","0.2","W",31,"W","SW",13,11,82,85,"1016.9","1015.1",7,7,"7.5","8","Yes"
"2015-07-16","Cobar","3.3","8.5","8.6","3.2","0","SW",39,"WSW","WSW",9,19,99,77,"1020","1018",7,7,"4.2","6.9","Yes"
"2015-07-17","Cobar","3.9","9.7","2.8","4.6","5.5","SW",43,"SW","SW",22,24,91,68,"1022","1022.8",8,7,"4.6","8.7","No"
"2015-07-18","Cobar","3.5","13.1","0","1.6","8.7","S",30,"SSW","SSE",9,13,82,51,"1028.4","1027.4",1,2,"7","12","No"
"2015-07-19","Cobar","2.2","15","0","1.2","9.7","E",24,"ESE","SE",15,7,77,43,"1031.5","1028.6",0,5,"7.1","14.4","No"
"2015-07-20","Cobar","3.4","16.4","0","1.6","9.6","NE",24,"E","NE",13,13,81,36,"1031.8","1028.7",1,1,"8.1","15.8","No"
"2015-07-21","Cobar","6.7","17.4","0","3.2","3.7","N",37,"NE","NE",15,19,79,58,"1029.7","1024.7",3,7,"9.1","16.3","No"
"2015-07-22","Cobar","9","13.7","0.2","1.6","0.1","NNE",43,"NNE","NNE",28,7,75,97,"1022.9","1023.7",8,8,"12.9","12.3","Yes"
"2015-07-23","Cobar","6.7","15.9","7.4","0.4","10","ENE",22,"E","E",13,13,97,68,"1025.2","1022.8",7,2,"8.3","15.2","No"
"2015-07-24","Cobar","8.2","16.1","0.2","2.6","2.7","WNW",31,"N","WNW",13,19,95,72,"1019.2","1016.8",7,8,"11.6","15.2","No"
"2015-07-25","Cobar","5.5","16.5","0.2","0","10.1","NW",31,"NNW","NW",7,19,66,44,"1022.5","1020",1,4,"10.9","15.8","No"
"2015-07-26","Cobar","8.6","15.7","0","3.8","8.3","WSW",37,"WNW","WSW",15,24,66,60,"1022.4","1021.1",7,7,"11.8","14.2","No"
"2015-07-27","Cobar","2.2","11.5","0","1.2","10.3","SW",35,"SW","SSW",13,19,76,39,"1031.8","1030.8",1,1,"6","11.2","No"
"2015-07-28","Cobar","0.4","13.2","0","1.8","10.5","SSE",28,"S","SSE",9,11,67,46,"1036.6","1033.3",0,2,"6.9","12.7","No"
"2015-07-29","Cobar","1.9","15.5","0","2","8.5","ESE",20,"ESE","NE",11,7,75,42,"1033.8","1029.4",6,6,"8.2","15","No"
"2015-07-30","Cobar","2.9","16.5","0","1.8","12.6","NNW",30,"N","NNW",13,15,69,35,"1027","1022.8",1,7,"8.7","15.9","No"
"2015-07-31","Cobar","7.3","19.2","0","4","11.3","SSW",19,"SW","WSW",11,9,47,40,"1023.1","1020.4",1,1,"11.6","18.4","No"
"2015-08-01","Cobar","8.2","23.3","0","1.8","11.1","NNW",33,"N","NW",13,17,48,25,"1019.9","1016.8",5,3,"12.5","23.2","No"
"2015-08-02","Cobar","10.5","22.5","0","3","11.4","W",39,"NNW","SW",22,22,31,56,"1015.1","1015.5",1,1,"18.2","17","No"
"2015-08-03","Cobar","3.2","14.8","0","3","12","SW",41,"SW","SW",17,19,75,47,"1023.4","1021.5",1,5,"7.8","14.5","No"
"2015-08-04","Cobar","6.2","12","0","4","10.3","SW",30,"SW","SW",11,13,84,55,"1025.6","1022.6",7,7,"8.3","11.2","No"
"2015-08-05","Cobar","5.3","13.8","0","2.4","9.6","W",43,"W","W",15,22,59,49,"1021.4","1017.5",7,6,"8.4","12.9","No"
"2015-08-06","Cobar","5.4","13.1","0","2","11.8","SSW",28,"SSW","SW",15,15,83,47,"1022.8","1022.3",6,3,"7.6","12.5","No"
"2015-08-07","Cobar","3.4","14.7","0.4","3.2","10.5","SSW",26,"S","SW",9,11,73,46,"1027","1024",1,3,"8.1","14.3","No"
"2015-08-08","Cobar","4.4","15","0","2.4","9.6","SSW",26,"S","SW",9,9,57,40,"1025.9","1022.4",2,3,"10.7","14.1","No"
"2015-08-09","Cobar","2.6","16","0","2.2","9.8","WNW",26,"ENE","NW",7,13,69,37,"1022.8","1018.2",6,1,"10.2","15.8","No"
"2015-08-10","Cobar","5","21.6","0","1.4","11.2","NW",43,"N","NW",17,26,51,20,"1018.2","1013.8",0,1,"11.3","20.7","No"
"2015-08-11","Cobar","4","18.6","0","4","11.6","WSW",33,"W","WNW",7,13,46,25,"1016.5","1013",1,1,"12.3","18.3","No"
"2015-08-12","Cobar","5.3","11.9","0","5","8.7","W",50,"WNW","WNW",24,24,56,73,"1010.3","1010.8",2,7,"9.6","10.4","No"
"2015-08-13","Cobar","2.8","15.2","0.2","1.4","8.8","WSW",31,"SW","WSW",17,15,79,42,"1023.3","1022.4",0,1,"7.9","15","No"
"2015-08-14","Cobar","4.8","17","0","3.2","10.7","S",26,"NNW","S",6,11,63,38,"1028.8","1026.6",7,2,"10.4","16.3","No"
"2015-08-15","Cobar","9.3","17.3","0","2.8","10.7","S",30,"SE","SSE",11,15,57,38,"1030.8","1028",6,1,"12.9","17.2","No"
"2015-08-16","Cobar","5.8","17.5","0","2","8.8","S",28,"S","SSE",9,15,71,40,"1027.9","1023.5",1,1,"11","17","No"
"2015-08-17","Cobar","5.2","19.7","0","3.2","12","W",33,"NW","SW",9,17,55,31,"1022.6","1018.3",6,5,"13.4","18.1","No"
"2015-08-18","Cobar","4","16.8","0","3","10.6","SSW",31,"SE","SW",7,11,69,37,"1022.9","1021.2",0,1,"10.7","16.5","No"
"2015-08-19","Cobar","3.2","18.4","0","2.8","11.4","ENE",20,"ENE","SE",13,9,52,32,"1026","1023.1",1,1,"11","17.2","No"
"2015-08-20","Cobar","5.6","21.1","0","3.4","12","N",31,"NE","NE",17,15,48,23,"1026.6","1022.7",1,0,"12.8","20.9","No"
"2015-08-21","Cobar","10.1","25.6","0","5.8","10.6","NNE",43,"NE","N",22,26,45,24,"1022","1018",3,5,"15.7","23.6","No"
"2015-08-22","Cobar","13.3","27.8","0","6.2","6.3","NNW",39,"NNE","WNW",24,26,41,19,"1019.7","1017",1,7,"18.6","26.4","Yes"
"2015-08-23","Cobar","12.1","16.4","8.2","4","0","WSW",41,"SE","E",9,11,96,97,"1020.2","1017.1",8,8,"13","14.8","Yes"
"2015-08-24","Cobar","12.9","21.1","11","1","6.6","WNW",48,"NNE","NW",20,26,90,64,"1012","1011.7",7,4,"16","18.3","No"
"2015-08-25","Cobar","9.3","12.7","1","3.8","8","WSW",33,"WSW","SW",20,20,90,73,"1020.5","1020.6",7,7,"9.7","12.1","No"
"2015-08-26","Cobar","8.2","16.1","0.4","2.4","7.8","S",20,"S","NNW",7,11,94,59,"1024.2","1020.8",7,7,"10.7","15.8","No"
"2015-08-27","Cobar","6.7","17","0","1","8.3","WSW",39,"W","WSW",7,22,84,46,"1022.7","1020.3",3,6,"12.2","15.6","Yes"
"2015-08-28","Cobar","4.3","17.3","1.4","3.4","10.1","SW",30,"SW","SW",11,17,66,40,"1026","1022.8",0,2,"10.5","16.5","No"
"2015-08-29","Cobar","5.8","15.4","0","3.8","3.6","SSW",31,"E","SW",9,15,61,41,"1026","1022.5",7,7,"12.1","14.5","No"
"2015-08-30","Cobar","2.2","15.6","0","2","10.3","S",30,"SSW","SSW",15,13,60,45,"1023.8","1020.4",6,2,"9.4","14.9","No"
"2015-08-31","Cobar","2.5","16.3","0","3.2","11.4","SSW",30,"SSW","SW",9,17,71,40,"1021.1","1017.7",0,0,"9.4","15.6","No"
"2015-09-01","Cobar","4.7","19","0","3","11","NE",22,"NNE","NE",11,9,55,31,"1019","1014.7",0,6,"12.8","18.1","No"
"2015-09-02","Cobar","10.9","22.4","0.2","4.2","11.1","NNW",69,"NE","NE",22,31,39,32,"1013.2","1005",1,2,"16.4","21.8","Yes"
"2015-09-03","Cobar","7.3","15.9","4.4","4.8","0","WSW",48,"W","WSW",20,26,91,57,"1010.6","1014",8,6,"10.3","15","Yes"
"2015-09-04","Cobar","6.6","19.4","1.4","3","5.2","SSW",26,"SSW","SSW",11,13,93,46,"1023.5","1020.6",7,4,"9","17.8","No"
"2015-09-05","Cobar","3.8","17.6","0","2.2","11.4","SSW",33,"S","SW",9,13,60,35,"1024.3","1020.2",1,1,"11.7","17.1","No"
"2015-09-06","Cobar","4.9","19.1","0","5","3","N",26,"NE","NW",15,13,54,32,"1022.3","1018.6",6,7,"13.3","18.2","No"
"2015-09-07","Cobar","6.9","18.2","0","1","12","W",44,"SSW","SW",15,20,54,40,"1021.8","1020",1,3,"12.9","16.9","No"
"2015-09-08","Cobar","2.4","17.6","0","4.2","8.3","WSW",39,"WSW","SW",11,22,51,42,"1025.1","1021.9",1,7,"11.4","16.3","No"
"2015-09-09","Cobar","6.5","19.1","0.2","4.6","12.9","S",33,"S","SW",11,22,83,35,"1027.3","1025.5",1,1,"11.4","18.6","No"
"2015-09-10","Cobar","6","19.1","0","4","11","SSW",28,"SSE","SW",11,13,58,32,"1030.9","1027.8",0,0,"13.4","18.6","No"
"2015-09-11","Cobar","6.4","24.2","0","5.2","9.8","NNE",50,"ENE","W",15,9,47,22,"1029.9","1025.9",3,3,"16.6","23.8","No"
"2015-09-12","Cobar","11.3","26.5","0","4.2","10.6","N",28,"N","NNE",15,9,36,16,"1027.7","1023.7",1,1,"20.4","26.2","No"
"2015-09-13","Cobar","12.7","28","0","5.6","11.2","NNE",30,"N","ENE",17,11,36,19,"1026.5","1022.2",0,0,"21","26.8","No"
"2015-09-14","Cobar","13.9","28.6","0","9","11.1","NNW",41,"NNE","NNE",22,13,31,18,"1023.1","1017.7",1,0,"21.2","27.9","No"
"2015-09-15","Cobar","14.3","24.5","0","8.6","11","SSW",30,"S","W",15,15,53,28,"1017.7","1015.5",0,1,"18.2","24.5","No"
"2015-09-16","Cobar","7.2","22.8","0","6","11.4","S",30,"SE","SW",13,9,42,22,"1019.6","1015.6",1,1,"16.8","21.9","No"
"2015-09-17","Cobar","8.1","20.9","0","3.4","12","SW",39,"ESE","SW",11,19,42,26,"1020.2","1019.9",1,4,"16.4","20.7","No"
"2015-09-18","Cobar","5.4","21.8","0","7.6","12.4","SE",26,"SSE","SSW",17,11,44,25,"1026","1022.5",1,1,"13.9","20.7","No"
"2015-09-19","Cobar","9.2","23","0","4.2","9.3","ENE",35,"ENE","SW",22,4,43,28,"1023.9","1019.5",1,5,"16.7","21.3","No"
"2015-09-20","Cobar","9.3","24.2","0","3.6","11.4","E",24,"ENE","S",17,9,52,24,"1021.2","1017.5",1,3,"17.5","23.6","No"
"2015-09-21","Cobar","12.2","27.8","0","6.4","11.1","NNW",39,"NNE","WNW",15,19,35,16,"1019.3","1015.9",3,4,"20","25.7","No"
"2015-09-22","Cobar","7.1","18.1","0","8.8","12.6","SSW",50,"S","SW",20,26,46,23,"1024.3","1022.2",1,0,"12.9","17.3","No"
"2015-09-23","Cobar","4.8","16.4","0","6.2","12.6","S",39,"S","SSE",20,28,45,16,"1028.8","1026",0,0,"9.6","15.5","No"
"2015-09-24","Cobar","2.7","19.2","0","6.2","12.9","S",35,"ESE","SE",13,22,35,17,"1028","1023.7",0,0,"13.3","18.2","No"
"2015-09-25","Cobar","5.7","22","0","6.2","10.7","ESE",39,"E","ESE",20,17,35,23,"1028.4","1024.3",1,2,"14.6","22","No"
"2015-09-26","Cobar","8.7","22.6","0","4.6","12.7","E",35,"E","ESE",22,17,44,25,"1027.4","1022.2",1,1,"16","21.5","No"
"2015-09-27","Cobar","8.2","23.3","0","4.8","11.4","E",28,"E","S",13,9,40,22,"1024","1019.9",0,3,"17.9","22.7","No"
"2015-09-28","Cobar","9.7","25","0","7","12","W",26,"N","W",13,15,27,17,"1021","1016.7",0,2,"20.1","23.9","No"
"2015-09-29","Cobar","12.3","28.9","0","7.8","12","NNE",35,"NNE","W",19,15,23,11,"1019.6","1015.8",0,3,"21.4","26.3","No"
"2015-09-30","Cobar","10.7","29","0","2.4","8.3","WSW",39,"N","WSW",15,15,13,11,"1019.5","1016.9",1,6,"24","28","No"
"2015-10-01","Cobar","11.1","27.6","0","15.8","11.2","SSW",37,"S","SW",19,22,23,11,"1026","1024.3",0,0,"19.9","26.5","No"
"2015-10-02","Cobar","9.4","29.9","0","8.8","6.1","ESE",39,"ESE","SE",22,11,25,7,"1032.1","1028.9",1,1,"21.2","29.8","No"
"2015-10-03","Cobar","14","34.6","0","10.6","11.2","NNW",30,"N","NNW",15,9,13,9,"1030.9","1025.8",1,2,"27.8","34.1","No"
"2015-10-04","Cobar","17.8","35.7","0","11.2","12.7","NW",33,"NNW","NW",15,13,14,6,"1027.2","1023.7",1,1,"26.6","35.1","No"
"2015-10-05","Cobar","19.5","36.4","0","11.2","12","N",37,"N","NE",13,19,12,4,"1025.3","1021.8",4,1,"26.8","35.5","No"
"2015-10-06","Cobar","20.8","36.8","0","8.4","12.7","NNW",48,"NNE","NW",17,24,13,6,"1022","1019.5",0,0,"26.9","35.8","No"
"2015-10-07","Cobar","18.4","34.1","0","8.2","10.5","S",35,"S","S",15,15,39,17,"1026","1023.9",1,4,"21.6","33.1","No"
"2015-10-08","Cobar","15.6","32","0","7.4","12.7","NE",43,"ENE","ENE",28,19,48,23,"1030.3","1027",1,1,"18.7","31","No"
"2015-10-09","Cobar","17.8","32.7","0","10.6","11.4","S",46,"NNE","E",17,7,43,19,"1030.5","1026.5",1,1,"22.2","31.9","Yes"
"2015-10-10","Cobar","17.5","32.4","2.6","9.2","0","ENE",37,"E","SSE",17,9,37,20,"1026.9","1022.8",3,7,"23.5","30.5","Yes"
"2015-10-11","Cobar","17.3","28.5","1.6","6.2","0","W",54,"NNE","ENE",17,11,66,42,"1022.2","1019.5",5,3,"20.3","25.4","Yes"
"2015-10-12","Cobar","17","33.7","1.2","7.2","12.6","N",57,"N","W",13,20,36,18,"1016.7","1013.3",1,2,"24.4","32.4","No"
"2015-10-13","Cobar","12.4","28.1","0","9","11.2","S",31,"S","WSW",17,11,47,20,"1019.5","1017.3",1,1,"17.7","26.6","No"
"2015-10-14","Cobar","12.8","33","0","8.6","12.7","ENE",31,"NE","N",20,15,38,20,"1021.1","1018.9",0,2,"22.4","31.5","No"
"2015-10-15","Cobar","18.9","33.2","0","10","7.8","NNE",43,"NNE","NNE",26,19,41,16,"1022.6","1019.6",0,1,"24.2","31.9","No"
"2015-10-16","Cobar","19","34.7","0","10.6","11.7","NNE",35,"NNE","NNE",19,11,28,11,"1021.8","1018.5",1,1,"26.7","33.9","No"
"2015-10-17","Cobar","19.6","36.8","0","11","12.4","S",44,"NNW","NNW",19,13,21,10,"1021.9","1019.3",1,2,"28.3","35.5","No"
"2015-10-18","Cobar","21.7","33.3","0","13.2","10.3","ESE",31,"SSE","E",9,9,40,24,"1023.2","1020.7",7,6,"24.5","31.9","No"
"2015-10-19","Cobar","21.2","32.7","0","7.2","9.5","NNW",39,"NE","N",17,13,45,27,"1022.5","1019.8",7,7,"24.6","28.7","No"
"2015-10-20","Cobar","20.3","35.8","0","7","12.7","SW",44,"NNE","N",24,15,26,16,"1018.7","1014.5",4,7,"26.9","32.6","No"
"2015-10-21","Cobar","22.5","30.1","0","9.2","1.5","WSW",56,"SE","SW",13,24,41,70,"1012","1010",7,7,"24.7","22","Yes"
"2015-10-22","Cobar","14.7","23.2","4.4","4.6","8.5","WSW",41,"SW","SW",20,28,81,37,"1014.9","1014.4",7,1,"15.3","21.9","No"
"2015-10-23","Cobar","11.7","27.9","0","7.6","10.5","SSW",33,"S","SSW",11,11,56,29,"1019.2","1016.4",1,2,"18.3","26.4","No"
"2015-10-24","Cobar","14.6","31.7","0","6.8","7.8","NE",31,"NNE","N",22,13,43,21,"1020.3","1016.9",1,2,"20.7","28.8","No"
"2015-10-25","Cobar","17.3","34.2","0","8.4","7.8","NNW",35,"NNE","N",19,13,27,17,"1018.7","1015.6",7,6,"25.3","32.1","No"
"2015-10-26","Cobar","21.6","36.1","0","11.2","12","WSW",44,"E","SW",7,30,39,24,"1016","1011.9",7,3,"25.9","33.9","No"
"2015-10-27","Cobar","14.8","31","0","11.8","12.5","E",46,"SSE","NNW",11,9,46,23,"1018.5","1015.6",0,1,"20.1","29.5","No"
"2015-10-28","Cobar","13.9","30.7","0","9.2","11.4","E",39,"ENE","SE",26,11,55,29,"1019.3","1015.7",1,3,"18.5","30","No"
"2015-10-29","Cobar","17.6","31.8","0","8.4","9.3","ENE",31,"ENE","SSE",17,9,63,20,"1018.4","1015.4",1,4,"20.8","30.7","No"
"2015-10-30","Cobar","20.1","31.6","0","9.2","5.1","WNW",54,"NNE","NNW",22,19,55,25,"1017.7","1015",7,7,"23.6","31","Yes"
"2015-10-31","Cobar","16.7","29.9","4.4","6.2","0","ENE",41,"SE","NE",19,24,91,38,"1018.6","1012.5",7,2,"17","28.9","Yes"
"2015-11-01","Cobar","16.7","30.2","2.4","7.2","0","W",65,"NE","NNE",19,31,72,45,"1012.9","1008.3",6,6,"21.6","28.2","Yes"
"2015-11-02","Cobar","16.5","32.1","7.6","4.4","8.3","WSW",33,"NNW","WSW",13,20,73,27,"1011","1008.8",1,7,"22.3","32","No"
"2015-11-03","Cobar","20.4","27.7","0","8.2","7.8","SW",33,"ENE","SW",7,19,51,43,"1012.7","1013.5",7,8,"22.8","25.2","Yes"
"2015-11-04","Cobar","18.2","29.9","9.8","2.6","0","WNW",65,"NE","NNE",20,17,89,54,"1012.7","1009.5",7,7,"19.4","27.3","Yes"
"2015-11-05","Cobar","17.3","29","19.4","6.2","2.7","NW",41,"N","WNW",17,26,85,45,"1008","1005.8",7,3,"21.1","26.9","No"
"2015-11-06","Cobar","17.4","26.7","0.2","7","9.8","WSW",33,"SW","SW",19,17,60,41,"1010.8","1009",3,7,"21.7","26.1","No"
"2015-11-07","Cobar","15.3","29.1","0","7","10.6","SW",50,"SSE","S",15,20,61,22,"1015.7","1014.1",1,1,"20.6","28.1","No"
"2015-11-08","Cobar","12.9","29.1","0","8.8","12.4","S",39,"SSE","SSW",13,24,41,26,"1017.2","1014.2",2,2,"18.8","27.9","No"
"2015-11-09","Cobar","16.1","30.3","0","9.6","11.2","SE",31,"E","SSE",13,15,57,47,"1017.8","1013.5",1,6,"20.5","28.7","No"
"2015-11-10","Cobar","18.3","33.9","0","9","12.9","ESE",28,"NE","ENE",15,9,35,17,"1014.1","1011",6,4,"26","32.4","No"
"2015-11-11","Cobar","20.4","33.8","0","9.6","10.3","NE",33,"ENE","NNE",20,15,37,21,"1014.8","1013.1",7,7,"25.1","32.5","No"
"2015-11-12","Cobar","22.9","34.8","0","9.4","3.2","S",57,"NE","N",28,22,38,27,"1014.9","1011.5",7,7,"28.1","32.5","Yes"
"2015-11-13","Cobar","17.9","30.4","13.8","7.6","10.3","SW",37,"N","NW",13,13,70,43,"1012.7","1008.9",2,5,"23.1","29.9","Yes"
"2015-11-14","Cobar","16.5","26.2","3.4","6.4","12.4","WSW",41,"S","SW",20,20,34,21,"1012.3","1010.5",1,1,"19.4","25.5","No"
"2015-11-15","Cobar","13.3","28.4","0","9.8","9.9","E",48,"SE","SSE",11,15,52,28,"1013.6","1011.2",1,3,"19.5","26.5","No"
"2015-11-16","Cobar","15.1","28.4","0","8.2","11.2","E",41,"E","SE",20,13,49,28,"1016.3","1013.1",0,5,"20","25.6","No"
"2015-11-17","Cobar","17.2","32.5","0","8.6","10.6","NE",28,"NE","WNW",15,9,35,12,"1016.4","1013.6",0,4,"24","31.2","No"
"2015-11-18","Cobar","18.2","37.7","0","11","12.7","W",43,"NW","WNW",20,19,26,12,"1016.2","1013.5",1,1,"28.9","36.2","No"
"2015-11-19","Cobar","23","40.4","0","8.8","12.5","WSW",39,"WNW","WSW",17,15,15,8,"1015.9","1013.1",0,0,"31.6","38.7","No"
"2015-11-20","Cobar","24.4","41.9","0","15.4","11.1","WNW",57,"NW","NNW",20,26,12,6,"1014","1010.2",1,1,"34.4","41.6","No"
